sale_id,product_id,Price,Quantity,total_amount
1672,829,233.44,58.0,13539.52
1673,830,262.82,NULL,NULL
1674,831,225.18,NULL,NULL
1675,832,331.55,18.0,5967.9
1676,833,225.18,NULL,NULL
1677,520,262.82,NULL,NULL
1678,590,226.77,NULL,NULL
1679,734,233.44,NULL,NULL
1680,834,225.18,NULL,NULL
1681,978,257.31,NULL,NULL
1682,113,473.08,NULL,NULL
1683,183,473.08,NULL,NULL
1684,530,473.08,NULL,NULL
1685,835,473.08,NULL,NULL
1686,836,183.93,NULL,NULL
1687,779,225.18,NULL,NULL
1688,837,257.31,NULL,NULL
1689,838,410.85,NULL,NULL
1690,996,410.85,NULL,NULL
1691,329,225.18,NULL,NULL
1692,839,226.77,NULL,NULL
1693,840,233.44,89.0,20776.16
1694,841,262.82,NULL,NULL
1695,842,262.82,NULL,NULL
1696,998,257.31,NULL,NULL
1697,843,233.44,NULL,NULL
1698,942,257.31,NULL,NULL
1699,844,226.77,53.0,12018.81
1700,845,226.77,NULL,NULL
1701,16,225.18,67.0,15087.06
1702,846,226.77,67.0,15193.59
1703,847,257.31,NULL,NULL
1704,368,262.82,97.0,25493.54
1705,450,257.31,97.0,24959.07
1706,848,233.44,97.0,22643.68
1707,849,170.12,NULL,NULL
1708,850,257.31,9.0,2315.79
1709,492,225.18,NULL,NULL
1710,629,257.31,NULL,NULL
1711,851,225.18,NULL,NULL
1712,281,233.44,NULL,NULL
1713,852,262.82,NULL,NULL
1714,853,225.18,NULL,NULL
1715,854,157.01,32.0,5024.32
1716,407,262.82,NULL,NULL
1717,529,226.77,NULL,NULL
1718,855,262.82,NULL,NULL
1719,573,136.35,NULL,NULL
1720,856,136.35,NULL,NULL
1721,463,272.84,NULL,NULL
1722,857,272.84,NULL,NULL
1723,335,233.44,58.0,13539.52
1724,858,226.77,58.0,13152.66
1725,738,262.82,NULL,NULL
1726,859,225.18,NULL,NULL
1727,226,226.77,NULL,NULL
1728,860,257.31,NULL,NULL
1729,932,262.82,NULL,NULL
1730,861,262.82,72.0,18923.04
1731,987,226.77,72.0,16327.44
1732,655,81.33,NULL,NULL
1733,862,81.33,NULL,NULL
1734,578,233.44,NULL,NULL
1735,863,225.18,NULL,NULL
1736,117,226.77,NULL,NULL
1737,568,225.18,NULL,NULL
1738,864,225.18,NULL,NULL
1739,865,262.82,NULL,NULL
1740,971,262.82,NULL,NULL
1741,866,226.77,NULL,NULL
1742,254,262.82,NULL,NULL
1743,441,225.18,NULL,NULL
1744,867,225.18,NULL,NULL
1745,609,257.31,NULL,NULL
1746,868,257.31,NULL,NULL
1747,236,196.91,NULL,NULL
1748,382,196.91,NULL,NULL
1749,548,196.91,NULL,NULL
1750,869,196.91,NULL,NULL
1751,589,208.54,70.0,14597.8
1752,870,208.54,70.0,14597.8
1753,130,225.18,NULL,NULL
1754,871,226.77,NULL,NULL
1755,192,257.31,NULL,NULL
1756,872,233.44,NULL,NULL
1757,944,225.18,NULL,NULL
1758,249,453.06,NULL,NULL
1759,336,453.06,NULL,NULL
1760,531,453.06,NULL,NULL
1761,873,453.06,NULL,NULL
1762,619,226.77,21.0,4762.17
1763,874,226.77,21.0,4762.17
1764,214,226.77,NULL,NULL
1765,875,257.31,NULL,NULL
1766,348,242.22,NULL,NULL
1767,876,242.22,NULL,NULL
1768,70,262.82,37.0,9724.34
1769,877,226.77,37.0,8390.49
1770,878,475.19,NULL,NULL
1771,879,233.44,NULL,NULL
1772,456,190.16,93.0,17684.88
1773,880,190.16,93.0,17684.88
1774,887,190.16,93.0,17684.88
1775,881,233.44,NULL,NULL
1776,28,226.77,NULL,NULL
1777,882,262.82,NULL,NULL
1778,173,233.44,79.0,18441.76
1779,321,262.82,79.0,20762.78
1780,883,226.77,79.0,17914.83
1781,446,226.77,1.0,226.77
1782,884,226.77,1.0,226.77
1783,75,124.32,NULL,NULL
1784,349,124.32,NULL,NULL
1785,885,124.32,NULL,NULL
1786,180,226.77,NULL,NULL
1787,424,257.31,NULL,NULL
1788,730,225.18,NULL,NULL
1789,886,262.82,NULL,NULL
1790,456,257.31,NULL,NULL
1791,880,257.31,NULL,NULL
1792,887,226.77,NULL,NULL
1793,794,172.13,72.0,12393.36
1794,888,172.13,72.0,12393.36
1795,889,257.31,36.0,9263.16
1796,890,225.18,NULL,NULL
1797,494,257.31,NULL,NULL
1798,891,233.44,NULL,NULL
1799,892,233.44,NULL,NULL
1800,713,374.73,NULL,NULL
1801,893,374.73,NULL,NULL
1802,894,188.07,NULL,NULL
1803,592,262.82,29.0,7621.78
1804,895,257.31,29.0,7461.99
1805,416,135.42,45.0,6093.9
1806,490,135.42,45.0,6093.9
1807,896,135.42,45.0,6093.9
1808,64,233.44,NULL,NULL
1809,897,225.18,NULL,NULL
1810,711,233.44,78.0,18208.32
1811,898,225.18,78.0,17564.04
1812,801,262.82,NULL,NULL
1813,899,225.18,NULL,NULL
1814,34,257.31,87.0,22385.97
1815,900,233.44,87.0,20309.28
1816,108,262.82,NULL,NULL
1817,901,233.44,NULL,NULL
1818,135,262.82,0.0,0.0
1819,902,257.31,0.0,0.0
1820,512,225.18,NULL,NULL
1821,809,257.31,NULL,NULL
1822,903,233.44,NULL,NULL
1823,904,273.02,NULL,NULL
1824,905,225.18,NULL,NULL
1825,911,226.77,NULL,NULL
1826,33,262.82,NULL,NULL
1827,146,233.44,NULL,NULL
1828,307,226.77,NULL,NULL
1829,906,257.31,NULL,NULL
1830,920,257.31,NULL,NULL
1831,907,225.18,NULL,NULL
1832,908,225.18,NULL,NULL
1833,320,397.48,19.0,7552.12
1834,366,397.48,19.0,7552.12
1835,909,397.48,19.0,7552.12
1836,5,168.92,NULL,NULL
1837,910,168.92,NULL,NULL
1838,905,225.18,NULL,NULL
1839,911,226.77,NULL,NULL
1840,21,325.54,NULL,NULL
1841,912,325.54,NULL,NULL
1842,150,476.32,NULL,NULL
1843,575,476.32,NULL,NULL
1844,913,476.32,NULL,NULL
1845,343,226.77,NULL,NULL
1846,680,226.77,NULL,NULL
1847,914,226.77,NULL,NULL
1848,915,257.31,30.0,7719.3
1849,76,225.18,NULL,NULL
1850,916,226.77,NULL,NULL
1851,125,262.82,NULL,NULL
1852,799,257.31,NULL,NULL
1853,917,257.31,NULL,NULL
1854,517,257.31,NULL,NULL
1855,720,262.82,NULL,NULL
1856,918,233.44,NULL,NULL
1857,956,225.18,NULL,NULL
1858,714,262.82,NULL,NULL
1859,919,257.31,NULL,NULL
1860,33,262.82,NULL,NULL
1861,146,233.44,NULL,NULL
1862,307,226.77,NULL,NULL
1863,906,257.31,NULL,NULL
1864,920,257.31,NULL,NULL
1865,52,456.72,50.0,22836.0
1866,144,456.72,50.0,22836.0
1867,400,456.72,50.0,22836.0
1868,668,456.72,50.0,22836.0
1869,921,456.72,50.0,22836.0
1870,576,226.77,89.0,20182.53
1871,922,262.82,89.0,23390.98
1872,948,257.31,89.0,22900.59
1873,143,233.44,NULL,NULL
1874,923,226.77,NULL,NULL
1875,970,257.31,NULL,NULL
1876,607,257.31,NULL,NULL
1877,924,233.44,NULL,NULL
1878,925,233.44,52.0,12138.88
1879,700,203.49,NULL,NULL
1880,926,203.49,NULL,NULL
1881,29,225.18,NULL,NULL
1882,927,225.18,NULL,NULL
1883,928,294.58,NULL,NULL
1884,261,233.44,21.0,4902.24
1885,929,262.82,21.0,5519.22
1886,715,225.18,NULL,NULL
1887,930,225.18,NULL,NULL
1888,931,257.31,NULL,NULL
1889,226,147.79,34.0,5024.86
1890,860,147.79,34.0,5024.86
1891,932,147.79,34.0,5024.86
1892,527,226.77,88.0,19955.76
1893,933,257.31,88.0,22643.28
1894,110,257.31,NULL,NULL
1895,934,257.31,NULL,NULL
1896,935,226.77,22.0,4988.94
1897,9,225.18,NULL,NULL
1898,777,262.82,NULL,NULL
1899,936,262.82,NULL,NULL
1900,543,226.77,NULL,NULL
1901,937,225.18,NULL,NULL
1902,269,226.77,NULL,NULL
1903,938,226.77,NULL,NULL
1904,939,225.18,NULL,NULL
1905,30,233.44,NULL,NULL
1906,940,226.77,NULL,NULL
1907,284,226.77,NULL,NULL
1908,358,226.77,NULL,NULL
1909,941,225.18,NULL,NULL
1910,843,233.44,NULL,NULL
1911,942,257.31,NULL,NULL
1912,392,225.18,NULL,NULL
1913,943,233.44,NULL,NULL
1914,192,257.31,NULL,NULL
1915,872,233.44,NULL,NULL
1916,944,225.18,NULL,NULL
1917,652,257.31,NULL,NULL
1918,945,225.18,NULL,NULL
1919,946,257.31,NULL,NULL
1920,776,262.82,NULL,NULL
1921,947,257.31,NULL,NULL
1922,576,226.77,NULL,NULL
1923,922,262.82,NULL,NULL
1924,948,257.31,NULL,NULL
1925,591,304.23,NULL,NULL
1926,949,304.23,NULL,NULL
1927,603,339.16,NULL,NULL
1928,950,339.16,NULL,NULL
1929,951,257.31,3.0,771.93
1930,952,475.57,NULL,NULL
1931,953,262.82,88.0,23128.16
1932,10,257.31,NULL,NULL
1933,954,262.82,NULL,NULL
1934,955,233.44,11.0,2567.84
1935,517,98.6,NULL,NULL
1936,720,98.6,NULL,NULL
1937,918,98.6,NULL,NULL
1938,956,98.6,NULL,NULL
1939,308,290.52,NULL,NULL
1940,957,290.52,NULL,NULL
1941,551,262.82,17.0,4467.94
1942,958,226.77,17.0,3855.09
1943,959,233.44,1.0,233.44
1944,315,225.18,NULL,NULL
1945,657,233.44,NULL,NULL
1946,678,262.82,NULL,NULL
1947,960,257.31,NULL,NULL
1948,961,262.82,NULL,NULL
1949,962,257.31,NULL,NULL
1950,963,69.66,NULL,NULL
1951,139,226.77,NULL,NULL
1952,650,233.44,NULL,NULL
1953,964,262.82,NULL,NULL
1954,965,281.81,0.0,0.0
1955,24,262.82,NULL,NULL
1956,966,257.31,NULL,NULL
1957,992,233.44,NULL,NULL
1958,967,262.82,NULL,NULL
1959,968,226.77,NULL,NULL
1960,969,262.82,1.0,262.82
1961,972,226.77,1.0,226.77
1962,143,233.44,NULL,NULL
1963,923,226.77,NULL,NULL
1964,970,257.31,NULL,NULL
1965,865,262.82,NULL,NULL
1966,971,262.82,NULL,NULL
1967,969,336.9,NULL,NULL
1968,972,336.9,NULL,NULL
1969,774,392.01,NULL,NULL
1970,973,392.01,NULL,NULL
1971,127,233.44,NULL,NULL
1972,974,233.44,NULL,NULL
1973,703,257.31,NULL,NULL
1974,975,226.77,NULL,NULL
1975,610,380.82,NULL,NULL
1976,976,380.82,NULL,NULL
1977,977,226.77,NULL,NULL
1978,520,178.31,NULL,NULL
1979,590,178.31,NULL,NULL
1980,734,178.31,NULL,NULL
1981,834,178.31,NULL,NULL
1982,978,178.31,NULL,NULL
1983,979,21.0,NULL,NULL
1984,980,226.77,NULL,NULL
1985,36,225.18,NULL,NULL
1986,981,226.77,NULL,NULL
1987,123,233.44,NULL,NULL
1988,982,257.31,NULL,NULL
1989,181,187.69,NULL,NULL
1990,983,187.69,NULL,NULL
1991,509,225.18,35.0,7881.3
1992,984,257.31,35.0,9005.85
1993,309,262.82,46.0,12089.72
1994,328,226.77,46.0,10431.42
1995,985,225.18,46.0,10358.28
1996,65,257.31,33.0,8491.23
1997,814,257.31,33.0,8491.23
1998,986,225.18,33.0,7430.94
1999,861,262.82,NULL,NULL
2000,987,226.77,NULL,NULL
2001,276,329.78,NULL,NULL
2002,988,329.78,NULL,NULL
2003,989,276.23,6.0,1657.38
2004,212,257.31,NULL,NULL
2005,990,262.82,NULL,NULL
2006,746,226.77,NULL,NULL
2007,991,233.44,NULL,NULL
2008,24,262.82,NULL,NULL
2009,966,257.31,NULL,NULL
2010,992,233.44,NULL,NULL
2011,141,244.41,0.0,0.0
2012,993,244.41,0.0,0.0
2013,91,424.86,NULL,NULL
2014,160,424.86,NULL,NULL
2015,994,424.86,NULL,NULL
2016,995,233.44,NULL,NULL
2017,838,226.77,85.0,19275.45
2018,996,257.31,85.0,21871.35
2019,997,125.43,20.0,2508.6
2020,842,470.79,NULL,NULL
2021,998,470.79,NULL,NULL
2022,599,257.31,NULL,NULL
2023,999,257.31,NULL,NULL
2024,1000,257.31,NULL,NULL
