}{sale_id,product_id,category_id,supplier_id,date_id,Quantity,Price,total_amount
836,180,3,5,1,58,212.87,12346.46
836,180,3,5,4,58,212.87,12346.46
837,424,1,,141,58,212.87,12346.46
838,730,4,4,1,58,212.87,12346.46
838,730,4,4,4,58,212.87,12346.46
839,886,5,1,295,58,212.87,12346.46
840,425,5,1,1,58,262.82,15243.56
840,425,5,1,4,58,262.82,15243.56
841,469,2,2,156,58,233.44,13539.52
842,426,1,2,1,0,257.31,0.0
842,426,1,2,4,0,257.31,0.0
843,542,4,1,175,0,225.18,0.0
844,427,2,5,142,0,233.44,0.0
845,428,5,,1,95,262.82,24967.9
845,428,5,,4,95,262.82,24967.9
846,411,1,5,134,69,257.31,17754.39
847,429,2,1,33,69,233.44,16107.36
848,158,1,2,1,0,257.31,0.0
848,158,1,2,4,0,257.31,0.0
849,204,1,,1,0,257.31,0.0
849,204,1,,4,0,257.31,0.0
850,430,3,5,143,0,226.77,0.0
851,718,4,1,1,0,225.18,0.0
851,718,4,1,4,0,225.18,0.0
852,306,5,5,1,0,262.82,0.0
852,306,5,5,4,0,262.82,0.0
853,431,4,2,144,0,225.18,0.0
854,432,4,2,1,0,100.56,0.0
854,432,4,2,4,0,100.56,0.0
855,533,1,4,1,0,100.56,0.0
855,533,1,4,4,0,100.56,0.0
856,121,5,2,1,5,262.82,1314.1
856,121,5,2,4,5,262.82,1314.1
857,433,2,2,1,5,233.44,1167.2
857,433,2,2,4,5,233.44,1167.2
858,601,3,2,1,5,226.77,1133.85
858,601,3,2,4,5,226.77,1133.85
859,162,1,5,1,0,257.31,0.0
859,162,1,5,4,0,257.31,0.0
860,357,2,5,1,0,233.44,0.0
860,357,2,5,4,0,233.44,0.0
861,434,3,,1,0,226.77,0.0
861,434,3,,4,0,226.77,0.0
862,435,4,5,1,7,225.18,1576.26
862,435,4,5,4,7,225.18,1576.26
863,218,2,2,1,78,233.44,18208.32
863,218,2,2,4,78,233.44,18208.32
864,237,1,2,1,78,257.31,20070.18
864,237,1,2,4,78,257.31,20070.18
865,436,5,2,1,78,262.82,20499.96
865,436,5,2,4,78,262.82,20499.96
866,437,1,4,1,0,257.31,0.0
866,437,1,4,4,0,257.31,0.0
867,396,4,2,128,0,225.18,0.0
868,438,4,4,145,0,225.18,0.0
869,439,3,5,146,0,133.77,0.0
870,440,1,1,1,0,257.31,0.0
870,440,1,1,4,0,257.31,0.0
871,254,5,,1,0,262.82,0.0
871,254,5,,4,0,262.82,0.0
872,441,4,5,147,0,225.18,0.0
873,867,4,,1,0,225.18,0.0
873,867,4,,4,0,225.18,0.0
874,442,3,1,1,0,226.77,0.0
874,442,3,1,4,0,226.77,0.0
875,459,5,1,1,0,262.82,0.0
875,459,5,1,4,0,262.82,0.0
876,561,3,2,1,0,226.77,0.0
876,561,3,2,4,0,226.77,0.0
877,630,1,5,1,0,257.31,0.0
877,630,1,5,4,0,257.31,0.0
878,443,2,5,1,74,233.44,17274.56
878,443,2,5,4,74,233.44,17274.56
879,287,1,4,1,59,257.31,15181.29
879,287,1,4,4,59,257.31,15181.29
880,444,3,1,1,59,226.77,13379.43
880,444,3,1,4,59,226.77,13379.43
881,579,1,5,1,59,257.31,15181.29
881,579,1,5,4,59,257.31,15181.29
882,74,1,1,33,0,257.31,0.0
883,445,5,,1,0,262.82,0.0
883,445,5,,4,0,262.82,0.0
884,446,3,1,148,0,226.77,0.0
885,884,3,4,1,0,226.77,0.0
885,884,3,4,4,0,226.77,0.0
886,138,3,2,51,59,18.93,1116.87
887,447,4,2,1,59,18.93,1116.87
887,447,4,2,4,59,18.93,1116.87
888,681,2,2,1,59,18.93,1116.87
888,681,2,2,4,59,18.93,1116.87
889,448,1,,107,0,257.31,0.0
890,771,2,,1,0,233.44,0.0
890,771,2,,4,0,233.44,0.0
891,84,4,2,38,0,47.9,0.0
892,449,4,5,1,0,47.9,0.0
892,449,4,5,4,0,47.9,0.0
893,612,5,4,195,0,47.9,0.0
894,368,5,4,1,0,262.82,0.0
894,368,5,4,4,0,262.82,0.0
895,450,1,1,149,0,257.31,0.0
896,848,2,,1,0,233.44,0.0
896,848,2,,4,0,233.44,0.0
897,227,2,,1,0,19.84,0.0
897,227,2,,4,0,19.84,0.0
898,451,3,,1,0,19.84,0.0
898,451,3,,4,0,19.84,0.0
899,615,5,5,1,0,19.84,0.0
899,615,5,5,4,0,19.84,0.0
900,452,4,,150,0,225.18,0.0
901,453,2,4,1,0,233.44,0.0
901,453,2,4,4,0,233.44,0.0
902,454,1,4,1,0,257.31,0.0
902,454,1,4,4,0,257.31,0.0
903,455,5,1,151,0,410.9,0.0
904,456,1,,1,56,257.31,14409.36
904,456,1,,4,56,257.31,14409.36
905,880,1,1,1,56,257.31,14409.36
905,880,1,1,4,56,257.31,14409.36
906,887,3,,1,56,226.77,12699.12
906,887,3,,4,56,226.77,12699.12
907,116,1,2,1,0,257.31,0.0
907,116,1,2,4,0,257.31,0.0
908,457,2,5,1,0,233.44,0.0
908,457,2,5,4,0,233.44,0.0
909,235,4,5,1,0,225.18,0.0
909,235,4,5,4,0,225.18,0.0
910,238,4,1,80,0,225.18,0.0
911,458,5,2,1,0,262.82,0.0
911,458,5,2,4,0,262.82,0.0
912,778,5,1,260,0,262.82,0.0
913,788,3,5,262,0,226.77,0.0
914,442,3,1,1,34,226.77,7710.18
914,442,3,1,4,34,226.77,7710.18
915,459,5,1,1,34,262.82,8935.88
915,459,5,1,4,34,262.82,8935.88
916,561,3,2,1,34,226.77,7710.18
916,561,3,2,4,34,226.77,7710.18
917,630,1,5,1,34,257.31,8748.54
917,630,1,5,4,34,257.31,8748.54
918,460,4,,152,0,59.61,0.0
919,174,4,1,1,0,225.18,0.0
919,174,4,1,4,0,225.18,0.0
920,461,4,2,1,0,225.18,0.0
920,461,4,2,4,0,225.18,0.0
921,462,3,,1,0,226.77,0.0
921,462,3,,4,0,226.77,0.0
922,463,2,4,153,0,233.44,0.0
923,857,1,1,1,0,257.31,0.0
923,857,1,1,4,0,257.31,0.0
924,464,1,,1,5,453.91,2269.55
924,464,1,,4,5,453.91,2269.55
925,470,4,,1,5,453.91,2269.55
925,470,4,,4,5,453.91,2269.55
926,465,2,,154,0,233.44,0.0
927,716,5,2,1,0,262.82,0.0
927,716,5,2,4,0,262.82,0.0
928,773,4,2,258,0,225.18,0.0
929,466,2,2,155,0,233.44,0.0
930,244,4,,1,5,146.77,733.85
930,244,4,,4,5,146.77,733.85
931,467,4,4,1,5,146.77,733.85
931,467,4,4,4,5,146.77,733.85
932,468,2,4,1,0,450.53,0.0
932,468,2,4,4,0,450.53,0.0
933,425,5,1,1,84,262.82,22076.88
933,425,5,1,4,84,262.82,22076.88
934,469,2,2,156,84,233.44,19608.96
935,464,1,,1,52,257.31,13380.12
935,464,1,,4,52,257.31,13380.12
936,470,4,,1,52,225.18,11709.36
936,470,4,,4,52,225.18,11709.36
937,471,2,2,1,0,233.44,0.0
937,471,2,2,4,0,233.44,0.0
938,472,4,5,1,0,29.9,0.0
938,472,4,5,4,0,29.9,0.0
939,105,4,1,1,0,113.41,0.0
939,105,4,1,4,0,113.41,0.0
940,193,3,,1,0,113.41,0.0
940,193,3,,4,0,113.41,0.0
941,290,5,,94,0,113.41,0.0
942,473,1,,157,0,113.41,0.0
943,474,1,1,1,0,257.31,0.0
943,474,1,1,4,0,257.31,0.0
944,673,4,2,222,0,225.18,0.0
945,475,2,,1,0,233.44,0.0
945,475,2,,4,0,233.44,0.0
946,476,2,5,1,51,233.44,11905.44
946,476,2,5,4,51,233.44,11905.44
947,477,5,1,158,0,262.82,0.0
948,478,1,5,1,0,461.19,0.0
948,478,1,5,4,0,461.19,0.0
949,479,5,,125,0,262.82,0.0
950,658,1,1,1,0,257.31,0.0
950,658,1,1,4,0,257.31,0.0
951,330,1,5,1,0,257.31,0.0
951,330,1,5,4,0,257.31,0.0
952,480,2,4,1,0,233.44,0.0
952,480,2,4,4,0,233.44,0.0
953,557,2,1,180,0,233.44,0.0
954,640,1,2,1,0,257.31,0.0
954,640,1,2,4,0,257.31,0.0
955,481,2,4,1,0,233.44,0.0
955,481,2,4,4,0,233.44,0.0
956,633,4,5,204,0,225.18,0.0
957,688,2,,226,0,233.44,0.0
958,482,4,,1,0,225.18,0.0
958,482,4,,4,0,225.18,0.0
959,562,2,1,182,0,233.44,0.0
960,483,3,1,159,0,226.77,0.0
961,808,5,2,1,0,262.82,0.0
961,808,5,2,4,0,262.82,0.0
962,484,2,2,160,0,233.44,0.0
963,79,3,1,1,0,226.77,0.0
963,79,3,1,4,0,226.77,0.0
964,485,5,,1,0,262.82,0.0
964,485,5,,4,0,262.82,0.0
965,486,5,1,1,0,262.82,0.0
965,486,5,1,4,0,262.82,0.0
966,602,1,2,1,0,257.31,0.0
966,602,1,2,4,0,257.31,0.0
967,487,4,1,161,0,31.64,0.0
968,503,1,4,1,0,31.64,0.0
968,503,1,4,4,0,31.64,0.0
969,600,4,5,1,0,31.64,0.0
969,600,4,5,4,0,31.64,0.0
970,488,2,1,1,72,233.44,16807.68
970,488,2,1,4,72,233.44,16807.68
971,489,5,4,1,0,262.82,0.0
971,489,5,4,4,0,262.82,0.0
972,541,4,4,174,0,225.18,0.0
973,416,2,,138,0,327.86,0.0
974,490,3,,1,0,327.86,0.0
974,490,3,,4,0,327.86,0.0
975,896,2,2,299,0,327.86,0.0
976,491,3,5,1,0,290.67,0.0
976,491,3,5,4,0,290.67,0.0
977,492,4,,1,47,225.18,10583.46
977,492,4,,4,47,225.18,10583.46
978,629,1,5,1,47,257.31,12093.57
978,629,1,5,4,47,257.31,12093.57
979,851,4,5,1,47,225.18,10583.46
979,851,4,5,4,47,225.18,10583.46
980,493,5,,1,19,262.82,4993.58
980,493,5,,4,19,262.82,4993.58
981,494,1,5,1,40,257.31,10292.4
981,494,1,5,4,40,257.31,10292.4
982,891,2,5,1,40,233.44,9337.6
982,891,2,5,4,40,233.44,9337.6
983,495,2,,1,0,233.44,0.0
983,495,2,,4,0,233.44,0.0
984,556,3,5,179,0,226.77,0.0
985,496,5,2,1,0,262.82,0.0
985,496,5,2,4,0,262.82,0.0
986,656,1,4,215,0,257.31,0.0
987,753,4,1,1,0,225.18,0.0
987,753,4,1,4,0,225.18,0.0
988,224,4,2,1,0,400.52,0.0
988,224,4,2,4,0,400.52,0.0
989,497,3,,69,0,400.52,0.0
990,786,5,4,1,0,400.52,0.0
990,786,5,4,4,0,400.52,0.0
991,404,4,,132,0,225.18,0.0
992,498,5,4,1,0,262.82,0.0
992,498,5,4,4,0,262.82,0.0
993,499,2,4,1,49,233.44,11438.56
993,499,2,4,4,49,233.44,11438.56
994,500,3,,1,0,226.77,0.0
994,500,3,,4,0,226.77,0.0
995,190,4,,1,0,225.18,0.0
995,190,4,,4,0,225.18,0.0
996,501,4,2,162,0,225.18,0.0
997,23,2,4,1,85,233.44,19842.4
997,23,2,4,4,85,233.44,19842.4
998,502,4,4,163,85,225.18,19140.3
999,487,4,1,161,90,225.18,20266.2
1000,503,1,4,1,90,257.31,23157.9
1000,503,1,4,4,90,257.31,23157.9
1001,600,4,5,1,90,225.18,20266.2
1001,600,4,5,4,90,225.18,20266.2
1002,504,5,1,1,0,262.82,0.0
1002,504,5,1,4,0,262.82,0.0
1003,505,5,,164,0,262.82,0.0
1004,506,2,4,1,94,450.71,42366.74
1004,506,2,4,4,94,450.71,42366.74
1005,507,4,,1,0,225.18,0.0
1005,507,4,,4,0,225.18,0.0
1006,508,5,,165,0,262.82,0.0
1007,571,2,1,1,0,233.44,0.0
1007,571,2,1,4,0,233.44,0.0
1008,585,5,4,1,0,262.82,0.0
1008,585,5,4,4,0,262.82,0.0
1009,509,4,,1,0,225.18,0.0
1009,509,4,,4,0,225.18,0.0
1010,984,1,1,191,0,257.31,0.0
1011,510,1,1,166,39,257.31,10035.09
1012,511,3,1,1,0,226.77,0.0
1012,511,3,1,4,0,226.77,0.0
1013,512,4,1,1,0,65.34,0.0
1013,512,4,1,4,0,65.34,0.0
1014,809,1,2,272,0,65.34,0.0
1015,903,2,1,1,0,65.34,0.0
1015,903,2,1,4,0,65.34,0.0
1016,513,1,5,1,0,257.31,0.0
1016,513,1,5,4,0,257.31,0.0
1017,751,2,4,249,0,233.44,0.0
1018,514,3,1,167,0,226.77,0.0
1019,515,3,,1,43,226.77,9751.11
1019,515,3,,4,43,226.77,9751.11
1020,516,3,4,168,0,318.94,0.0
1021,785,5,1,1,0,318.94,0.0
1021,785,5,1,4,0,318.94,0.0
1022,517,1,1,169,0,257.31,0.0
1023,720,5,,1,0,262.82,0.0
1023,720,5,,4,0,262.82,0.0
1024,918,2,,1,0,233.44,0.0
1024,918,2,,4,0,233.44,0.0
1025,956,4,4,1,0,225.18,0.0
1025,956,4,4,4,0,225.18,0.0
1026,518,1,5,1,0,257.31,0.0
1026,518,1,5,4,0,257.31,0.0
1027,519,3,4,1,0,226.77,0.0
1027,519,3,4,4,0,226.77,0.0
1028,611,4,4,1,0,225.18,0.0
1028,611,4,4,4,0,225.18,0.0
1029,520,5,2,1,14,262.82,3679.48
1029,520,5,2,4,14,262.82,3679.48
1030,590,3,1,188,14,226.77,3174.78
1031,734,2,,1,14,233.44,3268.16
1031,734,2,,4,14,233.44,3268.16
1032,834,4,2,1,14,225.18,3152.52
1032,834,4,2,4,14,225.18,3152.52
1033,978,1,5,1,14,257.31,3602.34
1033,978,1,5,4,14,257.31,3602.34
1034,67,2,2,29,0,233.44,0.0
1035,521,1,2,170,0,257.31,0.0
1036,275,5,5,1,0,262.82,0.0
1036,275,5,5,4,0,262.82,0.0
1037,522,2,2,1,0,233.44,0.0
1037,522,2,2,4,0,233.44,0.0
1038,57,2,,25,0,233.44,0.0
1039,252,2,5,1,0,233.44,0.0
1039,252,2,5,4,0,233.44,0.0
1040,523,5,,171,0,262.82,0.0
1041,97,1,2,1,0,257.31,0.0
1041,97,1,2,4,0,257.31,0.0
1042,524,1,2,1,0,257.31,0.0
1042,524,1,2,4,0,257.31,0.0
1043,22,4,1,1,0,102.71,0.0
1043,22,4,1,4,0,102.71,0.0
1044,525,4,1,1,0,102.71,0.0
1044,525,4,1,4,0,102.71,0.0
1045,526,5,2,1,0,262.82,0.0
1045,526,5,2,4,0,262.82,0.0
1046,527,3,5,172,70,494.8,34636.0
1047,933,1,4,1,70,494.8,34636.0
1047,933,1,4,4,70,494.8,34636.0
1048,133,2,5,1,94,323.3,30390.2
1048,133,2,5,4,94,323.3,30390.2
1049,272,2,,1,94,323.3,30390.2
1049,272,2,,4,94,323.3,30390.2
1050,528,4,5,1,94,323.3,30390.2
1050,528,4,5,4,94,323.3,30390.2
1051,407,5,5,1,55,262.82,14455.1
1051,407,5,5,4,55,262.82,14455.1
1052,529,3,1,1,55,226.77,12472.35
1052,529,3,1,4,55,226.77,12472.35
1053,855,5,,1,55,262.82,14455.1
1053,855,5,,4,55,262.82,14455.1
1054,113,2,2,45,67,195.97,13129.99
1055,183,2,2,1,67,195.97,13129.99
1055,183,2,2,4,67,195.97,13129.99
1056,530,1,,1,67,195.97,13129.99
1056,530,1,,4,67,195.97,13129.99
1057,835,2,5,280,67,195.97,13129.99
1058,249,5,1,1,40,262.82,10512.8
1058,249,5,1,4,40,262.82,10512.8
1059,336,3,1,1,40,226.77,9070.8
1059,336,3,1,4,40,226.77,9070.8
1060,531,4,4,1,40,225.18,9007.2
1060,531,4,4,4,40,225.18,9007.2
1061,873,4,5,1,40,225.18,9007.2
1061,873,4,5,4,40,225.18,9007.2
1062,6,3,,5,0,226.77,0.0
1063,532,2,4,1,0,233.44,0.0
1063,532,2,4,4,0,233.44,0.0
1064,432,4,2,1,0,225.18,0.0
1064,432,4,2,4,0,225.18,0.0
1065,533,1,4,1,0,257.31,0.0
1065,533,1,4,4,0,257.31,0.0
1066,27,2,1,1,0,233.44,0.0
1066,27,2,1,4,0,233.44,0.0
1067,106,1,5,43,0,257.31,0.0
1068,534,4,1,1,0,225.18,0.0
1068,534,4,1,4,0,225.18,0.0
1069,535,5,,1,0,262.82,0.0
1069,535,5,,4,0,262.82,0.0
1070,347,2,2,1,87,233.44,20309.28
1070,347,2,2,4,87,233.44,20309.28
1071,536,5,,1,87,262.82,22865.34
1071,536,5,,4,87,262.82,22865.34
1072,635,3,4,206,87,226.77,19728.99
1073,671,4,2,1,87,225.18,19590.66
1073,671,4,2,4,87,225.18,19590.66
1074,537,3,4,1,0,226.77,0.0
1074,537,3,4,4,0,226.77,0.0
1075,250,3,,1,0,318.42,0.0
1075,250,3,,4,0,318.42,0.0
1076,341,3,1,109,0,318.42,0.0
1077,538,5,5,1,0,318.42,0.0
1077,538,5,5,4,0,318.42,0.0
1078,539,3,4,1,0,226.77,0.0
1078,539,3,4,4,0,226.77,0.0
1079,540,1,5,173,0,257.31,0.0
1080,489,5,4,1,21,262.82,5519.22
1080,489,5,4,4,21,262.82,5519.22
1081,541,4,4,174,21,225.18,4728.78
1082,426,1,2,1,0,352.87,0.0
1082,426,1,2,4,0,352.87,0.0
1083,542,4,1,175,0,352.87,0.0
1084,543,3,2,176,98,226.77,22223.46
1085,937,4,4,309,98,225.18,22067.64
1086,544,3,2,1,0,226.77,0.0
1086,544,3,2,4,0,226.77,0.0
1087,545,5,,1,0,262.82,0.0
1087,545,5,,4,0,262.82,0.0
1088,134,2,4,1,0,233.44,0.0
1088,134,2,4,4,0,233.44,0.0
1089,546,4,4,1,0,225.18,0.0
1089,546,4,4,4,0,225.18,0.0
1090,547,4,4,177,34,225.18,7656.12
1091,661,4,1,1,34,225.18,7656.12
1091,661,4,1,4,34,225.18,7656.12
1092,236,2,,1,0,233.44,0.0
1092,236,2,,4,0,233.44,0.0
1093,382,2,4,1,0,233.44,0.0
1093,382,2,4,4,0,233.44,0.0
1094,548,1,,178,0,257.31,0.0
1095,869,5,1,1,0,262.82,0.0
1095,869,5,1,4,0,262.82,0.0
1096,549,4,,1,65,225.18,14636.7
1096,549,4,,4,65,225.18,14636.7
1097,550,5,4,1,51,126.34,6443.34
1097,550,5,4,4,51,126.34,6443.34
1098,583,5,1,1,51,126.34,6443.34
1098,583,5,1,4,51,126.34,6443.34
1099,551,5,5,1,0,316.64,0.0
1099,551,5,5,4,0,316.64,0.0
1100,958,3,5,1,0,316.64,0.0
1100,958,3,5,4,0,316.64,0.0
1101,552,1,5,1,0,257.31,0.0
1101,552,1,5,4,0,257.31,0.0
1102,553,4,2,1,0,225.18,0.0
1102,553,4,2,4,0,225.18,0.0
1103,554,2,1,1,0,233.44,0.0
1103,554,2,1,4,0,233.44,0.0
1104,807,2,5,1,0,233.44,0.0
1104,807,2,5,4,0,233.44,0.0
1105,555,3,5,1,9,226.77,2040.93
1105,555,3,5,4,9,226.77,2040.93
1106,495,2,,1,0,233.44,0.0
1106,495,2,,4,0,233.44,0.0
1107,556,3,5,179,0,226.77,0.0
1108,330,1,5,1,0,257.31,0.0
1108,330,1,5,4,0,257.31,0.0
1109,480,2,4,1,0,233.44,0.0
1109,480,2,4,4,0,233.44,0.0
1110,557,2,1,180,0,233.44,0.0
1111,640,1,2,1,0,257.31,0.0
1111,640,1,2,4,0,257.31,0.0
1112,151,4,1,1,100,109.51,10951.0
1112,151,4,1,4,100,109.51,10951.0
1113,271,1,1,88,100,109.51,10951.0
1114,558,2,1,1,100,109.51,10951.0
1114,558,2,1,4,100,109.51,10951.0
1115,103,2,5,1,0,233.44,0.0
1115,103,2,5,4,0,233.44,0.0
1116,559,3,,181,0,226.77,0.0
1117,560,1,4,1,0,194.07,0.0
1117,560,1,4,4,0,194.07,0.0
1118,442,3,1,1,0,226.77,0.0
1118,442,3,1,4,0,226.77,0.0
1119,459,5,1,1,0,262.82,0.0
1119,459,5,1,4,0,262.82,0.0
1120,561,3,2,1,0,226.77,0.0
1120,561,3,2,4,0,226.77,0.0
1121,630,1,5,1,0,257.31,0.0
1121,630,1,5,4,0,257.31,0.0
1122,482,4,,1,47,70.97,3335.59
1122,482,4,,4,47,70.97,3335.59
1123,562,2,1,182,47,70.97,3335.59
1124,563,3,2,1,6,226.77,1360.62
1124,563,3,2,4,6,226.77,1360.62
1125,564,5,,1,26,262.82,6833.32
1125,564,5,,4,26,262.82,6833.32
1126,565,1,1,1,0,257.31,0.0
1126,565,1,1,4,0,257.31,0.0
1127,566,1,5,1,0,77.02,0.0
1127,566,1,5,4,0,77.02,0.0
1128,735,1,1,1,0,77.02,0.0
1128,735,1,1,4,0,77.02,0.0
1129,567,5,,1,0,262.82,0.0
1129,567,5,,4,0,262.82,0.0
1130,752,5,,1,0,262.82,0.0
1130,752,5,,4,0,262.82,0.0
1131,117,3,4,47,0,258.42,0.0
1132,568,4,,69,0,258.42,0.0
1133,864,4,2,40,0,258.42,0.0
1134,569,4,5,183,0,225.18,0.0
1135,49,3,2,1,0,226.77,0.0
1135,49,3,2,4,0,226.77,0.0
1136,293,3,,96,0,226.77,0.0
1137,570,5,,1,0,262.82,0.0
1137,570,5,,4,0,262.82,0.0
1138,508,5,,165,97,223.71,21699.87
1139,571,2,1,1,97,223.71,21699.87
1139,571,2,1,4,97,223.71,21699.87
1140,585,5,4,1,97,223.71,21699.87
1140,585,5,4,4,97,223.71,21699.87
1141,381,5,1,1,0,262.82,0.0
1141,381,5,1,4,0,262.82,0.0
1142,572,1,4,1,0,257.31,0.0
1142,572,1,4,4,0,257.31,0.0
1143,573,4,2,1,0,225.18,0.0
1143,573,4,2,4,0,225.18,0.0
1144,856,2,1,1,0,233.44,0.0
1144,856,2,1,4,0,233.44,0.0
1145,574,3,4,1,0,17.74,0.0
1145,574,3,4,4,0,17.74,0.0
1146,150,4,4,1,0,282.25,0.0
1146,150,4,4,4,0,282.25,0.0
1147,575,4,4,1,0,282.25,0.0
1147,575,4,4,4,0,282.25,0.0
1148,913,5,5,304,0,282.25,0.0
1149,576,3,5,184,3,46.6,139.8
1150,922,5,2,1,3,46.6,139.8
1150,922,5,2,4,3,46.6,139.8
1151,948,1,4,315,3,46.6,139.8
1152,577,4,1,1,0,225.18,0.0
1152,577,4,1,4,0,225.18,0.0
1153,663,1,5,1,0,257.31,0.0
1153,663,1,5,4,0,257.31,0.0
1154,767,4,,255,0,225.18,0.0
1155,828,1,5,1,0,257.31,0.0
1155,828,1,5,4,0,257.31,0.0
1156,578,2,4,1,0,233.44,0.0
1156,578,2,4,4,0,233.44,0.0
1157,863,4,5,1,0,225.18,0.0
1157,863,4,5,4,0,225.18,0.0
1158,287,1,4,1,0,257.31,0.0
1158,287,1,4,4,0,257.31,0.0
1159,444,3,1,1,0,226.77,0.0
1159,444,3,1,4,0,226.77,0.0
1160,579,1,5,1,0,257.31,0.0
1160,579,1,5,4,0,257.31,0.0
1161,580,5,4,185,0,262.82,0.0
1162,728,1,,238,0,257.31,0.0
1163,581,5,,186,0,262.82,0.0
1164,733,3,,242,0,226.77,0.0
1165,256,1,,83,0,257.31,0.0
1166,582,1,5,187,0,257.31,0.0
1167,550,5,4,1,46,262.82,12089.72
1167,550,5,4,4,46,262.82,12089.72
1168,583,5,1,1,46,262.82,12089.72
1168,583,5,1,4,46,262.82,12089.72
1169,584,3,2,1,0,226.77,0.0
1169,584,3,2,4,0,226.77,0.0
1170,508,5,,165,23,262.82,6044.86
1171,571,2,1,1,23,233.44,5369.12
1171,571,2,1,4,23,233.44,5369.12
1172,585,5,4,1,23,262.82,6044.86
1172,585,5,4,4,23,262.82,6044.86
1173,586,5,5,1,0,262.82,0.0
1173,586,5,5,4,0,262.82,0.0
1174,737,3,2,1,0,226.77,0.0
1174,737,3,2,4,0,226.77,0.0
1175,587,5,2,1,0,215.75,0.0
1175,587,5,2,4,0,215.75,0.0
1176,588,2,4,1,0,233.44,0.0
1176,588,2,4,4,0,233.44,0.0
1177,589,1,4,1,30,257.31,7719.3
1177,589,1,4,4,30,257.31,7719.3
1178,870,5,2,1,30,262.82,7884.6
1178,870,5,2,4,30,262.82,7884.6
1179,520,5,2,1,12,262.82,3153.84
1179,520,5,2,4,12,262.82,3153.84
1180,590,3,1,188,12,226.77,2721.24
1181,734,2,,1,12,233.44,2801.28
1181,734,2,,4,12,233.44,2801.28
1182,834,4,2,1,12,225.18,2702.16
1182,834,4,2,4,12,225.18,2702.16
1183,978,1,5,1,12,257.31,3087.72
1183,978,1,5,4,12,257.31,3087.72
1184,591,5,,189,0,319.83,0.0
1185,949,4,,316,0,319.83,0.0
1186,592,5,5,1,65,286.73,18637.45
1186,592,5,5,4,65,286.73,18637.45
1187,895,1,2,1,65,286.73,18637.45
1187,895,1,2,4,65,286.73,18637.45
1188,378,5,1,122,0,480.05,0.0
1189,593,5,,1,0,480.05,0.0
1189,593,5,,4,0,480.05,0.0
1190,594,3,,1,0,226.77,0.0
1190,594,3,,4,0,226.77,0.0
1191,595,4,2,190,0,225.18,0.0
1192,35,2,1,17,0,233.44,0.0
1193,274,5,1,1,0,262.82,0.0
1193,274,5,1,4,0,262.82,0.0
1194,596,4,5,1,0,225.18,0.0
1194,596,4,5,4,0,225.18,0.0
1195,176,2,4,1,0,233.44,0.0
1195,176,2,4,4,0,233.44,0.0
1196,597,3,,1,0,226.77,0.0
1196,597,3,,4,0,226.77,0.0
1197,384,3,4,126,20,226.77,4535.4
1198,598,4,2,1,20,225.18,4503.6
1198,598,4,2,4,20,225.18,4503.6
1199,604,4,5,1,20,225.18,4503.6
1199,604,4,5,4,20,225.18,4503.6
1200,660,5,1,1,20,262.82,5256.4
1200,660,5,1,4,20,262.82,5256.4
1201,599,1,1,191,0,257.31,0.0
1202,999,1,2,1,0,257.31,0.0
1202,999,1,2,4,0,257.31,0.0
1203,487,4,1,161,0,225.18,0.0
1204,503,1,4,1,0,257.31,0.0
1204,503,1,4,4,0,257.31,0.0
1205,600,4,5,1,0,225.18,0.0
1205,600,4,5,4,0,225.18,0.0
1206,121,5,2,1,0,318.93,0.0
1206,121,5,2,4,0,318.93,0.0
1207,433,2,2,1,0,318.93,0.0
1207,433,2,2,4,0,318.93,0.0
1208,601,3,2,1,0,318.93,0.0
1208,601,3,2,4,0,318.93,0.0
1209,486,5,1,1,0,262.82,0.0
1209,486,5,1,4,0,262.82,0.0
1210,602,1,2,1,0,257.31,0.0
1210,602,1,2,4,0,257.31,0.0
1211,603,1,2,192,53,492.42,26098.26
1212,950,2,1,317,53,492.42,26098.26
1213,384,3,4,126,0,226.77,0.0
1214,598,4,2,1,0,225.18,0.0
1214,598,4,2,4,0,225.18,0.0
1215,604,4,5,1,0,225.18,0.0
1215,604,4,5,4,0,225.18,0.0
1216,660,5,1,1,0,262.82,0.0
1216,660,5,1,4,0,262.82,0.0
1217,605,5,5,1,0,262.82,0.0
1217,605,5,5,4,0,262.82,0.0
1218,397,3,1,129,0,437.54,0.0
1219,606,4,1,1,0,437.54,0.0
1219,606,4,1,4,0,437.54,0.0
1220,607,1,5,1,0,7.07,0.0
1220,607,1,5,4,0,7.07,0.0
1221,924,2,2,306,0,7.07,0.0
1222,608,2,,1,0,233.44,0.0
1222,608,2,,4,0,233.44,0.0
1223,609,1,,193,0,257.31,0.0
1224,868,1,4,1,0,257.31,0.0
1224,868,1,4,4,0,257.31,0.0
1225,610,1,4,194,7,257.31,1801.17
1226,976,1,4,1,7,257.31,1801.17
1226,976,1,4,4,7,257.31,1801.17
1227,519,3,4,1,0,69.5,0.0
1227,519,3,4,4,0,69.5,0.0
1228,611,4,4,1,0,69.5,0.0
1228,611,4,4,4,0,69.5,0.0
1229,84,4,2,38,0,225.18,0.0
1230,449,4,5,1,0,225.18,0.0
1230,449,4,5,4,0,225.18,0.0
1231,612,5,4,195,0,262.82,0.0
1232,613,5,5,1,0,262.82,0.0
1232,613,5,5,4,0,262.82,0.0
1233,614,4,,196,0,298.75,0.0
